source_id,split,variant_id,degradation,severity,severity_name,is_degraded,relative_path
39ac6327aa1b887f,val,39ac6327aa1b887f__blur__s3,blur,3,medium,1,dataset/generated/val/39ac6327aa1b887f__blur__s3.jpg
39ac6327aa1b887f,val,39ac6327aa1b887f__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/val/39ac6327aa1b887f__motion_blur__s3.jpg
39ac6327aa1b887f,val,39ac6327aa1b887f__underexposure__s3,underexposure,3,medium,1,dataset/generated/val/39ac6327aa1b887f__underexposure__s3.jpg
39ac6327aa1b887f,val,39ac6327aa1b887f__overexposure__s3,overexposure,3,medium,1,dataset/generated/val/39ac6327aa1b887f__overexposure__s3.jpg
39ac6327aa1b887f,val,39ac6327aa1b887f__noise__s3,noise,3,medium,1,dataset/generated/val/39ac6327aa1b887f__noise__s3.jpg
39ac6327aa1b887f,val,39ac6327aa1b887f__compression__s3,compression,3,medium,1,dataset/generated/val/39ac6327aa1b887f__compression__s3.jpg
eda4af13818b566f,val,eda4af13818b566f__clean,none,0,none,0,dataset/generated/val/eda4af13818b566f__clean.jpg
eda4af13818b566f,val,eda4af13818b566f__blur__s3,blur,3,medium,1,dataset/generated/val/eda4af13818b566f__blur__s3.jpg
eda4af13818b566f,val,eda4af13818b566f__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/val/eda4af13818b566f__motion_blur__s3.jpg
eda4af13818b566f,val,eda4af13818b566f__underexposure__s3,underexposure,3,medium,1,dataset/generated/val/eda4af13818b566f__underexposure__s3.jpg
eda4af13818b566f,val,eda4af13818b566f__overexposure__s3,overexposure,3,medium,1,dataset/generated/val/eda4af13818b566f__overexposure__s3.jpg
eda4af13818b566f,val,eda4af13818b566f__noise__s3,noise,3,medium,1,dataset/generated/val/eda4af13818b566f__noise__s3.jpg
eda4af13818b566f,val,eda4af13818b566f__compression__s3,compression,3,medium,1,dataset/generated/val/eda4af13818b566f__compression__s3.jpg
ff95bf5ddb4bdbd7,test,ff95bf5ddb4bdbd7__clean,none,0,none,0,dataset/generated/test/ff95bf5ddb4bdbd7__clean.jpg
ff95bf5ddb4bdbd7,test,ff95bf5ddb4bdbd7__blur__s3,blur,3,medium,1,dataset/generated/test/ff95bf5ddb4bdbd7__blur__s3.jpg
ff95bf5ddb4bdbd7,test,ff95bf5ddb4bdbd7__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/test/ff95bf5ddb4bdbd7__motion_blur__s3.jpg
ff95bf5ddb4bdbd7,test,ff95bf5ddb4bdbd7__underexposure__s3,underexposure,3,medium,1,dataset/generated/test/ff95bf5ddb4bdbd7__underexposure__s3.jpg
ff95bf5ddb4bdbd7,test,ff95bf5ddb4bdbd7__overexposure__s3,overexposure,3,medium,1,dataset/generated/test/ff95bf5ddb4bdbd7__overexposure__s3.jpg
ff95bf5ddb4bdbd7,test,ff95bf5ddb4bdbd7__noise__s3,noise,3,medium,1,dataset/generated/test/ff95bf5ddb4bdbd7__noise__s3.jpg
ff95bf5ddb4bdbd7,test,ff95bf5ddb4bdbd7__compression__s3,compression,3,medium,1,dataset/generated/test/ff95bf5ddb4bdbd7__compression__s3.jpg
105e70c573b87d7e,test,105e70c573b87d7e__clean,none,0,none,0,dataset/generated/test/105e70c573b87d7e__clean.jpg
105e70c573b87d7e,test,105e70c573b87d7e__blur__s3,blur,3,medium,1,dataset/generated/test/105e70c573b87d7e__blur__s3.jpg
105e70c573b87d7e,test,105e70c573b87d7e__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/test/105e70c573b87d7e__motion_blur__s3.jpg
105e70c573b87d7e,test,105e70c573b87d7e__underexposure__s3,underexposure,3,medium,1,dataset/generated/test/105e70c573b87d7e__underexposure__s3.jpg
105e70c573b87d7e,test,105e70c573b87d7e__overexposure__s3,overexposure,3,medium,1,dataset/generated/test/105e70c573b87d7e__overexposure__s3.jpg
105e70c573b87d7e,test,105e70c573b87d7e__noise__s3,noise,3,medium,1,dataset/generated/test/105e70c573b87d7e__noise__s3.jpg
105e70c573b87d7e,test,105e70c573b87d7e__compression__s3,compression,3,medium,1,dataset/generated/test/105e70c573b87d7e__compression__s3.jpg
8e2059e2f11b0c30,test,8e2059e2f11b0c30__clean,none,0,none,0,dataset/generated/test/8e2059e2f11b0c30__clean.jpg
8e2059e2f11b0c30,test,8e2059e2f11b0c30__blur__s3,blur,3,medium,1,dataset/generated/test/8e2059e2f11b0c30__blur__s3.jpg
8e2059e2f11b0c30,test,8e2059e2f11b0c30__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/test/8e2059e2f11b0c30__motion_blur__s3.jpg
8e2059e2f11b0c30,test,8e2059e2f11b0c30__underexposure__s3,underexposure,3,medium,1,dataset/generated/test/8e2059e2f11b0c30__underexposure__s3.jpg
8e2059e2f11b0c30,test,8e2059e2f11b0c30__overexposure__s3,overexposure,3,medium,1,dataset/generated/test/8e2059e2f11b0c30__overexposure__s3.jpg
8e2059e2f11b0c30,test,8e2059e2f11b0c30__noise__s3,noise,3,medium,1,dataset/generated/test/8e2059e2f11b0c30__noise__s3.jpg
8e2059e2f11b0c30,test,8e2059e2f11b0c30__compression__s3,compression,3,medium,1,dataset/generated/test/8e2059e2f11b0c30__compression__s3.jpg
c2aa138ee3a59b05,test,c2aa138ee3a59b05__clean,none,0,none,0,dataset/generated/test/c2aa138ee3a59b05__clean.jpg
c2aa138ee3a59b05,test,c2aa138ee3a59b05__blur__s3,blur,3,medium,1,dataset/generated/test/c2aa138ee3a59b05__blur__s3.jpg
c2aa138ee3a59b05,test,c2aa138ee3a59b05__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/test/c2aa138ee3a59b05__motion_blur__s3.jpg
c2aa138ee3a59b05,test,c2aa138ee3a59b05__underexposure__s3,underexposure,3,medium,1,dataset/generated/test/c2aa138ee3a59b05__underexposure__s3.jpg
c2aa138ee3a59b05,test,c2aa138ee3a59b05__overexposure__s3,overexposure,3,medium,1,dataset/generated/test/c2aa138ee3a59b05__overexposure__s3.jpg
c2aa138ee3a59b05,test,c2aa138ee3a59b05__noise__s3,noise,3,medium,1,dataset/generated/test/c2aa138ee3a59b05__noise__s3.jpg
c2aa138ee3a59b05,test,c2aa138ee3a59b05__compression__s3,compression,3,medium,1,dataset/generated/test/c2aa138ee3a59b05__compression__s3.jpg
1c67b783f78b18dd,test,1c67b783f78b18dd__clean,none,0,none,0,dataset/generated/test/1c67b783f78b18dd__clean.jpg
1c67b783f78b18dd,test,1c67b783f78b18dd__blur__s3,blur,3,medium,1,dataset/generated/test/1c67b783f78b18dd__blur__s3.jpg
1c67b783f78b18dd,test,1c67b783f78b18dd__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/test/1c67b783f78b18dd__motion_blur__s3.jpg
1c67b783f78b18dd,test,1c67b783f78b18dd__underexposure__s3,underexposure,3,medium,1,dataset/generated/test/1c67b783f78b18dd__underexposure__s3.jpg
1c67b783f78b18dd,test,1c67b783f78b18dd__overexposure__s3,overexposure,3,medium,1,dataset/generated/test/1c67b783f78b18dd__overexposure__s3.jpg
1c67b783f78b18dd,test,1c67b783f78b18dd__noise__s3,noise,3,medium,1,dataset/generated/test/1c67b783f78b18dd__noise__s3.jpg
1c67b783f78b18dd,test,1c67b783f78b18dd__compression__s3,compression,3,medium,1,dataset/generated/test/1c67b783f78b18dd__compression__s3.jpg
b47318f2a6f65202,test,b47318f2a6f65202__clean,none,0,none,0,dataset/generated/test/b47318f2a6f65202__clean.jpg
b47318f2a6f65202,test,b47318f2a6f65202__blur__s3,blur,3,medium,1,dataset/generated/test/b47318f2a6f65202__blur__s3.jpg
b47318f2a6f65202,test,b47318f2a6f65202__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/test/b47318f2a6f65202__motion_blur__s3.jpg
b47318f2a6f65202,test,b47318f2a6f65202__underexposure__s3,underexposure,3,medium,1,dataset/generated/test/b47318f2a6f65202__underexposure__s3.jpg
b47318f2a6f65202,test,b47318f2a6f65202__overexposure__s3,overexposure,3,medium,1,dataset/generated/test/b47318f2a6f65202__overexposure__s3.jpg
b47318f2a6f65202,test,b47318f2a6f65202__noise__s3,noise,3,medium,1,dataset/generated/test/b47318f2a6f65202__noise__s3.jpg
b47318f2a6f65202,test,b47318f2a6f65202__compression__s3,compression,3,medium,1,dataset/generated/test/b47318f2a6f65202__compression__s3.jpg
e3d8430df8ae6fd8,test,e3d8430df8ae6fd8__clean,none,0,none,0,dataset/generated/test/e3d8430df8ae6fd8__clean.jpg
e3d8430df8ae6fd8,test,e3d8430df8ae6fd8__blur__s3,blur,3,medium,1,dataset/generated/test/e3d8430df8ae6fd8__blur__s3.jpg
e3d8430df8ae6fd8,test,e3d8430df8ae6fd8__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/test/e3d8430df8ae6fd8__motion_blur__s3.jpg
e3d8430df8ae6fd8,test,e3d8430df8ae6fd8__underexposure__s3,underexposure,3,medium,1,dataset/generated/test/e3d8430df8ae6fd8__underexposure__s3.jpg
e3d8430df8ae6fd8,test,e3d8430df8ae6fd8__overexposure__s3,overexposure,3,medium,1,dataset/generated/test/e3d8430df8ae6fd8__overexposure__s3.jpg
e3d8430df8ae6fd8,test,e3d8430df8ae6fd8__noise__s3,noise,3,medium,1,dataset/generated/test/e3d8430df8ae6fd8__noise__s3.jpg
e3d8430df8ae6fd8,test,e3d8430df8ae6fd8__compression__s3,compression,3,medium,1,dataset/generated/test/e3d8430df8ae6fd8__compression__s3.jpg
1d3ba71e9002721a,test,1d3ba71e9002721a__clean,none,0,none,0,dataset/generated/test/1d3ba71e9002721a__clean.jpg
1d3ba71e9002721a,test,1d3ba71e9002721a__blur__s3,blur,3,medium,1,dataset/generated/test/1d3ba71e9002721a__blur__s3.jpg
1d3ba71e9002721a,test,1d3ba71e9002721a__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/test/1d3ba71e9002721a__motion_blur__s3.jpg
1d3ba71e9002721a,test,1d3ba71e9002721a__underexposure__s3,underexposure,3,medium,1,dataset/generated/test/1d3ba71e9002721a__underexposure__s3.jpg
1d3ba71e9002721a,test,1d3ba71e9002721a__overexposure__s3,overexposure,3,medium,1,dataset/generated/test/1d3ba71e9002721a__overexposure__s3.jpg
1d3ba71e9002721a,test,1d3ba71e9002721a__noise__s3,noise,3,medium,1,dataset/generated/test/1d3ba71e9002721a__noise__s3.jpg
1d3ba71e9002721a,test,1d3ba71e9002721a__compression__s3,compression,3,medium,1,dataset/generated/test/1d3ba71e9002721a__compression__s3.jpg
2430b9bffb5ff52d,test,2430b9bffb5ff52d__clean,none,0,none,0,dataset/generated/test/2430b9bffb5ff52d__clean.jpg
2430b9bffb5ff52d,test,2430b9bffb5ff52d__blur__s3,blur,3,medium,1,dataset/generated/test/2430b9bffb5ff52d__blur__s3.jpg
2430b9bffb5ff52d,test,2430b9bffb5ff52d__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/test/2430b9bffb5ff52d__motion_blur__s3.jpg
2430b9bffb5ff52d,test,2430b9bffb5ff52d__underexposure__s3,underexposure,3,medium,1,dataset/generated/test/2430b9bffb5ff52d__underexposure__s3.jpg
2430b9bffb5ff52d,test,2430b9bffb5ff52d__overexposure__s3,overexposure,3,medium,1,dataset/generated/test/2430b9bffb5ff52d__overexposure__s3.jpg
2430b9bffb5ff52d,test,2430b9bffb5ff52d__noise__s3,noise,3,medium,1,dataset/generated/test/2430b9bffb5ff52d__noise__s3.jpg
2430b9bffb5ff52d,test,2430b9bffb5ff52d__compression__s3,compression,3,medium,1,dataset/generated/test/2430b9bffb5ff52d__compression__s3.jpg
3b3ed6a27e07126c,test,3b3ed6a27e07126c__clean,none,0,none,0,dataset/generated/test/3b3ed6a27e07126c__clean.jpg
3b3ed6a27e07126c,test,3b3ed6a27e07126c__blur__s3,blur,3,medium,1,dataset/generated/test/3b3ed6a27e07126c__blur__s3.jpg
3b3ed6a27e07126c,test,3b3ed6a27e07126c__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/test/3b3ed6a27e07126c__motion_blur__s3.jpg
3b3ed6a27e07126c,test,3b3ed6a27e07126c__underexposure__s3,underexposure,3,medium,1,dataset/generated/test/3b3ed6a27e07126c__underexposure__s3.jpg
3b3ed6a27e07126c,test,3b3ed6a27e07126c__overexposure__s3,overexposure,3,medium,1,dataset/generated/test/3b3ed6a27e07126c__overexposure__s3.jpg
3b3ed6a27e07126c,test,3b3ed6a27e07126c__noise__s3,noise,3,medium,1,dataset/generated/test/3b3ed6a27e07126c__noise__s3.jpg
3b3ed6a27e07126c,test,3b3ed6a27e07126c__compression__s3,compression,3,medium,1,dataset/generated/test/3b3ed6a27e07126c__compression__s3.jpg
4286197d2b6fc188,test,4286197d2b6fc188__clean,none,0,none,0,dataset/generated/test/4286197d2b6fc188__clean.jpg
4286197d2b6fc188,test,4286197d2b6fc188__blur__s3,blur,3,medium,1,dataset/generated/test/4286197d2b6fc188__blur__s3.jpg
4286197d2b6fc188,test,4286197d2b6fc188__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/test/4286197d2b6fc188__motion_blur__s3.jpg
4286197d2b6fc188,test,4286197d2b6fc188__underexposure__s3,underexposure,3,medium,1,dataset/generated/test/4286197d2b6fc188__underexposure__s3.jpg
4286197d2b6fc188,test,4286197d2b6fc188__overexposure__s3,overexposure,3,medium,1,dataset/generated/test/4286197d2b6fc188__overexposure__s3.jpg
4286197d2b6fc188,test,4286197d2b6fc188__noise__s3,noise,3,medium,1,dataset/generated/test/4286197d2b6fc188__noise__s3.jpg
4286197d2b6fc188,test,4286197d2b6fc188__compression__s3,compression,3,medium,1,dataset/generated/test/4286197d2b6fc188__compression__s3.jpg
57f3508e600d3370,test,57f3508e600d3370__clean,none,0,none,0,dataset/generated/test/57f3508e600d3370__clean.jpg
57f3508e600d3370,test,57f3508e600d3370__blur__s3,blur,3,medium,1,dataset/generated/test/57f3508e600d3370__blur__s3.jpg
57f3508e600d3370,test,57f3508e600d3370__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/test/57f3508e600d3370__motion_blur__s3.jpg
57f3508e600d3370,test,57f3508e600d3370__underexposure__s3,underexposure,3,medium,1,dataset/generated/test/57f3508e600d3370__underexposure__s3.jpg
57f3508e600d3370,test,57f3508e600d3370__overexposure__s3,overexposure,3,medium,1,dataset/generated/test/57f3508e600d3370__overexposure__s3.jpg
57f3508e600d3370,test,57f3508e600d3370__noise__s3,noise,3,medium,1,dataset/generated/test/57f3508e600d3370__noise__s3.jpg
57f3508e600d3370,test,57f3508e600d3370__compression__s3,compression,3,medium,1,dataset/generated/test/57f3508e600d3370__compression__s3.jpg
feca143d5e249b9f,test,feca143d5e249b9f__clean,none,0,none,0,dataset/generated/test/feca143d5e249b9f__clean.jpg
feca143d5e249b9f,test,feca143d5e249b9f__blur__s3,blur,3,medium,1,dataset/generated/test/feca143d5e249b9f__blur__s3.jpg
feca143d5e249b9f,test,feca143d5e249b9f__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/test/feca143d5e249b9f__motion_blur__s3.jpg
feca143d5e249b9f,test,feca143d5e249b9f__underexposure__s3,underexposure,3,medium,1,dataset/generated/test/feca143d5e249b9f__underexposure__s3.jpg
feca143d5e249b9f,test,feca143d5e249b9f__overexposure__s3,overexposure,3,medium,1,dataset/generated/test/feca143d5e249b9f__overexposure__s3.jpg
feca143d5e249b9f,test,feca143d5e249b9f__noise__s3,noise,3,medium,1,dataset/generated/test/feca143d5e249b9f__noise__s3.jpg
feca143d5e249b9f,test,feca143d5e249b9f__compression__s3,compression,3,medium,1,dataset/generated/test/feca143d5e249b9f__compression__s3.jpg
0f8ce814489c0792,test,0f8ce814489c0792__clean,none,0,none,0,dataset/generated/test/0f8ce814489c0792__clean.jpg
0f8ce814489c0792,test,0f8ce814489c0792__blur__s3,blur,3,medium,1,dataset/generated/test/0f8ce814489c0792__blur__s3.jpg
0f8ce814489c0792,test,0f8ce814489c0792__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/test/0f8ce814489c0792__motion_blur__s3.jpg
0f8ce814489c0792,test,0f8ce814489c0792__underexposure__s3,underexposure,3,medium,1,dataset/generated/test/0f8ce814489c0792__underexposure__s3.jpg
0f8ce814489c0792,test,0f8ce814489c0792__overexposure__s3,overexposure,3,medium,1,dataset/generated/test/0f8ce814489c0792__overexposure__s3.jpg
0f8ce814489c0792,test,0f8ce814489c0792__noise__s3,noise,3,medium,1,dataset/generated/test/0f8ce814489c0792__noise__s3.jpg
0f8ce814489c0792,test,0f8ce814489c0792__compression__s3,compression,3,medium,1,dataset/generated/test/0f8ce814489c0792__compression__s3.jpg
1dd31e9059c49199,test,1dd31e9059c49199__clean,none,0,none,0,dataset/generated/test/1dd31e9059c49199__clean.jpg
1dd31e9059c49199,test,1dd31e9059c49199__blur__s3,blur,3,medium,1,dataset/generated/test/1dd31e9059c49199__blur__s3.jpg
1dd31e9059c49199,test,1dd31e9059c49199__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/test/1dd31e9059c49199__motion_blur__s3.jpg
1dd31e9059c49199,test,1dd31e9059c49199__underexposure__s3,underexposure,3,medium,1,dataset/generated/test/1dd31e9059c49199__underexposure__s3.jpg
1dd31e9059c49199,test,1dd31e9059c49199__overexposure__s3,overexposure,3,medium,1,dataset/generated/test/1dd31e9059c49199__overexposure__s3.jpg
1dd31e9059c49199,test,1dd31e9059c49199__noise__s3,noise,3,medium,1,dataset/generated/test/1dd31e9059c49199__noise__s3.jpg
1dd31e9059c49199,test,1dd31e9059c49199__compression__s3,compression,3,medium,1,dataset/generated/test/1dd31e9059c49199__compression__s3.jpg
d53d17dd8ecded4a,test,d53d17dd8ecded4a__clean,none,0,none,0,dataset/generated/test/d53d17dd8ecded4a__clean.jpg
d53d17dd8ecded4a,test,d53d17dd8ecded4a__blur__s3,blur,3,medium,1,dataset/generated/test/d53d17dd8ecded4a__blur__s3.jpg
d53d17dd8ecded4a,test,d53d17dd8ecded4a__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/test/d53d17dd8ecded4a__motion_blur__s3.jpg
d53d17dd8ecded4a,test,d53d17dd8ecded4a__underexposure__s3,underexposure,3,medium,1,dataset/generated/test/d53d17dd8ecded4a__underexposure__s3.jpg
d53d17dd8ecded4a,test,d53d17dd8ecded4a__overexposure__s3,overexposure,3,medium,1,dataset/generated/test/d53d17dd8ecded4a__overexposure__s3.jpg
d53d17dd8ecded4a,test,d53d17dd8ecded4a__noise__s3,noise,3,medium,1,dataset/generated/test/d53d17dd8ecded4a__noise__s3.jpg
d53d17dd8ecded4a,test,d53d17dd8ecded4a__compression__s3,compression,3,medium,1,dataset/generated/test/d53d17dd8ecded4a__compression__s3.jpg
